timestamp,symbol,approved,final_shares,stop_price,reason,inputs
2026-08-04T15:00:00+00:00,AMAT,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""AMAT"", ""side"": ""buy"", ""price"": 546.6, ""equity"": 102630.269765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 97.95535714285711, ""resized_for_stop_budget"": true, ""governor"": {}}"
2026-08-04T15:00:00+00:00,AMD,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""AMD"", ""side"": ""buy"", ""price"": 525.52, ""equity"": 102630.269765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 102.38571428571424, ""governor"": {}}"
2026-08-04T15:00:00+00:00,GS,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""GS"", ""side"": ""buy"", ""price"": 1053.13, ""equity"": 102630.269765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 97.27857142857147, ""resized_for_stop_budget"": true, ""governor"": {}}"
2026-08-04T15:00:00+00:00,MS,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""MS"", ""side"": ""buy"", ""price"": 217.06, ""equity"": 102630.269765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 17.64821428571429, ""governor"": {}}"
2026-08-04T15:00:00+00:00,PG,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""PG"", ""side"": ""buy"", ""price"": 148.0, ""equity"": 102630.269765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 9.009821428571428, ""governor"": {}}"
2026-08-04T15:00:00+00:00,SBUX,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""SBUX"", ""side"": ""buy"", ""price"": 104.94, ""equity"": 102630.269765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 7.67053571428572, ""governor"": {}}"
2026-08-05T15:00:00+00:00,LLY,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""LLY"", ""side"": ""buy"", ""price"": 1169.29, ""equity"": 102606.16976500003, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 95.34464285714284, ""governor"": {}}"
2026-08-05T15:00:00+00:00,VRTX,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""VRTX"", ""side"": ""buy"", ""price"": 484.76, ""equity"": 102606.16976500003, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 30.93214285714288, ""governor"": {}}"
2026-08-06T15:00:00+00:00,PG,False,0.0,,aggregate risk-at-stop 5.09% is at or above the 5.00% cap,"{""symbol"": ""PG"", ""side"": ""buy"", ""price"": 146.975, ""equity"": 102185.43976500002, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 8.663392857142867, ""governor"": {}}"
2026-08-06T15:00:00+00:00,PGR,False,0.0,,aggregate risk-at-stop 5.09% is at or above the 5.00% cap,"{""symbol"": ""PGR"", ""side"": ""buy"", ""price"": 215.335, ""equity"": 102185.43976500002, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 12.504464285714278, ""governor"": {}}"
2026-08-07T15:00:00+00:00,AMAT,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""AMAT"", ""side"": ""buy"", ""price"": 538.68, ""equity"": 102742.334765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 90.00267857142853, ""governor"": {}}"
2026-08-07T15:00:00+00:00,GILD,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""GILD"", ""side"": ""buy"", ""price"": 133.1, ""equity"": 102742.334765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 9.879464285714278, ""governor"": {}}"
2026-08-07T15:00:00+00:00,MS,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""MS"", ""side"": ""buy"", ""price"": 216.34, ""equity"": 102742.334765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 14.3125, ""governor"": {}}"
2026-08-07T15:00:00+00:00,PM,False,0.0,,aggregate risk-at-stop 5.07% is at or above the 5.00% cap,"{""symbol"": ""PM"", ""side"": ""buy"", ""price"": 189.43, ""equity"": 102742.334765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 14.165178571428584, ""governor"": {}}"
2026-08-11T15:00:00+00:00,ABBV,False,0.0,,aggregate risk-at-stop 5.03% is at or above the 5.00% cap,"{""symbol"": ""ABBV"", ""side"": ""buy"", ""price"": 249.985, ""equity"": 103462.55476500001, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 15.65357142857141, ""governor"": {}}"
2026-08-12T15:00:00+00:00,AMAT,False,0.0,,remaining aggregate risk headroom ($4.14) does not cover one share at $86.89 of risk,"{""symbol"": ""AMAT"", ""side"": ""buy"", ""price"": 548.46, ""equity"": 104168.239765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 86.89285714285711, ""governor"": {}}"
2026-08-12T15:00:00+00:00,AXP,False,0.0,,remaining aggregate risk headroom ($4.14) does not cover one share at $18.25 of risk,"{""symbol"": ""AXP"", ""side"": ""buy"", ""price"": 344.055, ""equity"": 104168.239765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 18.246428571428623, ""governor"": {}}"
2026-08-12T15:00:00+00:00,MU,False,0.0,,remaining aggregate risk headroom ($4.14) does not cover one share at $196.13 of risk,"{""symbol"": ""MU"", ""side"": ""buy"", ""price"": 911.3, ""equity"": 104168.239765, ""regime_scalar"": 0.7, ""available_cash"": 33236.164765000016, ""stop_source"": ""strategy"", ""stop_distance"": 196.13214285714287, ""governor"": {}}"
