ts,open,high,low,close,volume
2025-10-24 04:00:00+00:00,182.93,186.15,182.93,184.62,940316.0
2025-10-27 04:00:00+00:00,188.79,192.81,187.52,189.17,1365665.0
2025-10-28 04:00:00+00:00,189.49,191.73,186.86,189.585,659051.0
2025-10-29 04:00:00+00:00,191.23,199.82,190.71,198.79,1405187.0
2025-10-30 04:00:00+00:00,198.09,199.65,194.14,194.555,1139027.0
2025-10-31 04:00:00+00:00,199.23,204.12,197.98,200.475,1182320.0
2025-11-03 05:00:00+00:00,204.67,207.495,201.855,207.39,1601728.0
2025-11-04 05:00:00+00:00,192.05,195.695,185.85,190.53,1798708.0
2025-11-05 05:00:00+00:00,189.05,190.14,181.46,187.89,1538631.0
2025-11-06 05:00:00+00:00,187.98,191.07,174.58,175.1,1543007.0
2025-11-07 05:00:00+00:00,173.2,178.69,168.93,177.97,1511129.0
2025-11-10 05:00:00+00:00,184.355,194.76,183.6,193.63,2059425.0
2025-11-11 05:00:00+00:00,190.335,192.92,187.18,190.98,1517369.0
2025-11-12 05:00:00+00:00,190.58,190.58,180.42,184.19,1135590.0
2025-11-13 05:00:00+00:00,181.715,182.57,170.825,172.11,1482339.0
2025-11-14 05:00:00+00:00,166.98,177.24,164.57,174.06,1233620.0
2025-11-17 05:00:00+00:00,170.595,174.18,167.69,171.21,1331946.0
2025-11-18 05:00:00+00:00,168.34,172.83,165.68,167.34,1091037.0
2025-11-19 05:00:00+00:00,167.73,169.6,162.46,165.43,885852.0
2025-11-20 05:00:00+00:00,172.13,174.39,154.42,155.81,1738011.0
2025-11-21 05:00:00+00:00,156.05,158.095,147.65,154.9,1923617.0
2025-11-24 05:00:00+00:00,157.475,165.17,157.0,162.24,1190299.0
2025-11-25 05:00:00+00:00,160.07,164.62,156.6,163.59,1054133.0
2025-11-26 05:00:00+00:00,167.02,168.29,163.92,165.72,1075491.0
2025-11-28 05:00:00+00:00,167.845,168.5,165.95,168.47,601977.0
2025-12-01 05:00:00+00:00,164.66,169.08,163.15,167.23,945700.0
2025-12-02 05:00:00+00:00,169.74,175.64,169.605,170.67,1075197.0
2025-12-03 05:00:00+00:00,170.05,177.91,168.86,176.12,930604.0
2025-12-04 05:00:00+00:00,176.365,178.43,174.505,177.95,687691.0
2025-12-05 05:00:00+00:00,178.23,182.14,177.29,181.74,734518.0
2025-12-08 05:00:00+00:00,182.14,183.835,179.65,181.51,594740.0
2025-12-09 05:00:00+00:00,180.885,182.775,180.46,181.85,416141.0
2025-12-10 05:00:00+00:00,184.93,190.39,182.82,187.93,1211346.0
2025-12-11 05:00:00+00:00,184.8,188.03,180.22,187.52,928173.0
2025-12-12 05:00:00+00:00,185.76,186.25,177.72,183.59,1143425.0
2025-12-15 05:00:00+00:00,185.345,187.75,180.03,183.28,802192.0
2025-12-16 05:00:00+00:00,181.72,188.5,181.18,187.83,659382.0
2025-12-17 05:00:00+00:00,187.72,187.72,176.98,177.3,1014499.0
2025-12-18 05:00:00+00:00,181.56,187.32,181.56,185.68,833952.0
2025-12-19 05:00:00+00:00,186.81,195.0,186.73,193.41,1155753.0
2025-12-22 05:00:00+00:00,195.06,198.87,192.5,193.95,676224.0
2025-12-23 05:00:00+00:00,192.825,195.34,191.78,194.07,415468.0
2025-12-24 05:00:00+00:00,193.155,195.065,193.0,194.15,199746.0
2025-12-26 05:00:00+00:00,195.28,196.29,188.635,188.74,501661.0
2025-12-29 05:00:00+00:00,186.95,187.12,183.66,184.18,579557.0
2025-12-30 05:00:00+00:00,183.97,184.71,180.7,180.82,466797.0
2025-12-31 05:00:00+00:00,181.01,181.51,177.27,177.84,456863.0
2026-01-02 05:00:00+00:00,181.35,181.35,166.365,167.865,1083906.0
2026-01-05 05:00:00+00:00,174.835,175.8,171.86,173.93,710593.0
2026-01-06 05:00:00+00:00,176.11,180.15,174.8,179.67,662930.0
2026-01-07 05:00:00+00:00,179.765,187.235,177.76,181.72,581296.0
2026-01-08 05:00:00+00:00,185.625,185.625,174.43,176.82,460201.0
2026-01-09 05:00:00+00:00,176.97,178.58,174.89,177.45,590821.0
2026-01-12 05:00:00+00:00,177.68,182.285,176.45,179.41,388397.0
2026-01-13 05:00:00+00:00,178.64,181.07,176.235,178.99,371515.0
2026-01-14 05:00:00+00:00,178.19,181.58,173.99,178.44,458724.0
2026-01-15 05:00:00+00:00,178.98,180.49,176.54,176.96,361023.0
2026-01-16 05:00:00+00:00,179.27,182.35,170.03,170.99,1176547.0
2026-01-20 05:00:00+00:00,167.555,171.94,166.38,168.54,1041495.0
2026-01-21 05:00:00+00:00,168.5,169.44,161.17,165.37,1715148.0
2026-01-22 05:00:00+00:00,168.795,168.795,164.98,165.9,490143.0
2026-01-23 05:00:00+00:00,167.48,171.92,166.5,169.64,482072.0
2026-01-26 05:00:00+00:00,168.18,170.575,167.325,167.5,351398.0
2026-01-27 05:00:00+00:00,167.505,169.37,164.7,165.7,357193.0
2026-01-28 05:00:00+00:00,164.48,164.755,157.325,157.365,587625.0
2026-01-29 05:00:00+00:00,157.545,157.545,147.14,151.9,865676.0
2026-01-30 05:00:00+00:00,150.185,150.825,145.155,146.62,882391.0
2026-02-02 05:00:00+00:00,151.125,151.27,146.675,147.78,961560.0
2026-02-03 05:00:00+00:00,165.03,165.04,153.14,157.89,2329980.0
2026-02-04 05:00:00+00:00,155.365,155.77,135.69,139.485,1699067.0
2026-02-05 05:00:00+00:00,137.42,137.8,128.325,130.05,1497883.0
2026-02-06 05:00:00+00:00,135.305,137.59,132.42,135.85,726976.0
2026-02-09 05:00:00+00:00,136.31,145.85,134.83,142.9,727238.0
2026-02-10 05:00:00+00:00,144.87,145.52,137.81,139.47,615232.0
2026-02-11 05:00:00+00:00,139.025,139.175,132.97,135.65,782789.0
2026-02-12 05:00:00+00:00,135.1,135.78,126.59,129.17,1029345.0
2026-02-13 05:00:00+00:00,128.225,133.55,126.39,131.37,571886.0
2026-02-17 05:00:00+00:00,128.86,134.31,127.61,133.07,663737.0
2026-02-18 05:00:00+00:00,135.785,140.955,134.89,135.345,1275478.0
2026-02-19 05:00:00+00:00,132.33,136.12,131.03,134.93,409659.0
2026-02-20 05:00:00+00:00,132.17,136.19,131.29,135.23,572236.0
2026-02-23 05:00:00+00:00,132.04,132.04,127.42,130.6,670935.0
2026-02-24 05:00:00+00:00,129.025,130.185,126.51,128.81,623265.0
2026-02-25 05:00:00+00:00,130.65,136.07,129.23,134.18,848983.0
2026-02-26 05:00:00+00:00,133.535,137.51,132.76,135.95,713381.0
2026-02-27 05:00:00+00:00,134.21,138.1,134.0,137.23,888203.0
2026-03-02 05:00:00+00:00,140.845,147.08,140.77,145.12,839185.0
2026-03-03 05:00:00+00:00,142.0,147.48,138.22,147.23,853204.0
2026-03-04 05:00:00+00:00,148.15,154.49,148.14,153.11,806136.0
2026-03-05 05:00:00+00:00,152.83,156.335,149.65,152.64,512617.0
2026-03-06 05:00:00+00:00,150.41,161.415,150.41,157.15,1188308.0
2026-03-09 04:00:00+00:00,155.85,158.33,153.075,156.42,655368.0
2026-03-10 04:00:00+00:00,156.1,156.54,150.17,151.16,706796.0
2026-03-11 04:00:00+00:00,151.49,153.1,149.46,151.56,375496.0
2026-03-12 04:00:00+00:00,153.23,155.88,151.01,153.46,694135.0
2026-03-13 04:00:00+00:00,153.24,154.48,148.63,150.97,705305.0
2026-03-16 04:00:00+00:00,152.53,153.84,151.17,152.725,492055.0
2026-03-17 04:00:00+00:00,152.345,156.72,152.12,155.09,487543.0
2026-03-18 04:00:00+00:00,154.98,156.635,152.62,152.76,428270.0
2026-03-19 04:00:00+00:00,153.105,156.15,150.55,155.68,700295.0
2026-03-20 04:00:00+00:00,155.53,156.54,149.13,150.75,578830.0
2026-03-23 04:00:00+00:00,153.665,161.06,153.62,160.82,1081781.0
2026-03-24 04:00:00+00:00,160.28,162.21,151.655,154.79,805840.0
2026-03-25 04:00:00+00:00,157.14,160.18,154.875,154.99,647558.0
2026-03-26 04:00:00+00:00,153.055,153.055,147.29,147.58,629823.0
2026-03-27 04:00:00+00:00,145.74,145.77,141.56,143.08,836809.0
2026-03-30 04:00:00+00:00,143.25,144.0,136.31,137.51,661196.0
2026-03-31 04:00:00+00:00,140.15,147.78,138.99,146.27,798023.0
2026-04-01 04:00:00+00:00,146.79,148.29,144.54,146.48,626935.0
2026-04-02 04:00:00+00:00,143.39,148.505,140.61,148.44,523436.0
2026-04-06 04:00:00+00:00,148.34,150.61,146.7,147.9,319112.0
2026-04-07 04:00:00+00:00,147.04,150.23,144.47,150.06,436557.0
2026-04-08 04:00:00+00:00,154.75,156.145,139.18,140.76,1491669.0
2026-04-09 04:00:00+00:00,139.395,139.395,128.475,130.48,1608165.0
2026-04-10 04:00:00+00:00,128.36,129.175,122.68,128.09,3347528.0
2026-04-13 04:00:00+00:00,130.135,134.36,129.175,132.35,1258214.0
2026-04-14 04:00:00+00:00,134.26,138.04,134.08,135.68,828468.0
2026-04-15 04:00:00+00:00,137.035,142.57,134.97,142.17,982106.0
2026-04-16 04:00:00+00:00,144.34,144.78,139.55,142.75,1016516.0
2026-04-17 04:00:00+00:00,145.375,148.25,143.375,146.375,761356.0
