ts,open,high,low,close,volume
2025-10-24 04:00:00+00:00,735.31,739.18,729.33,736.67,178769.0
2025-10-27 04:00:00+00:00,747.79,753.66,746.31,748.79,343811.0
2025-10-28 04:00:00+00:00,750.81,756.28,744.01,749.39,371754.0
2025-10-29 04:00:00+00:00,752.82,756.85,740.8,749.57,515850.0
2025-10-30 04:00:00+00:00,666.92,678.98,649.09,664.16,2442065.0
2025-10-31 04:00:00+00:00,672.5,672.58,644.09,646.37,1745719.0
2025-11-03 05:00:00+00:00,654.87,657.49,634.85,635.72,908226.0
2025-11-04 05:00:00+00:00,626.29,639.95,624.72,625.86,591232.0
2025-11-05 05:00:00+00:00,629.92,640.39,624.91,634.48,415700.0
2025-11-06 05:00:00+00:00,633.12,633.49,616.45,617.41,483255.0
2025-11-07 05:00:00+00:00,614.77,620.5,599.72,620.14,596145.0
2025-11-10 05:00:00+00:00,629.75,633.25,621.84,630.1,355903.0
2025-11-11 05:00:00+00:00,625.97,627.52,617.78,625.59,488994.0
2025-11-12 05:00:00+00:00,626.77,627.09,606.21,607.52,624299.0
2025-11-13 05:00:00+00:00,611.56,615.71,601.44,608.37,501580.0
2025-11-14 05:00:00+00:00,599.64,611.99,593.67,608.03,435284.0
2025-11-17 05:00:00+00:00,606.91,609.92,593.99,600.36,314317.0
2025-11-18 05:00:00+00:00,589.93,601.94,582.3,595.98,580966.0
2025-11-19 05:00:00+00:00,591.84,593.66,579.81,588.73,561170.0
2025-11-20 05:00:00+00:00,600.94,605.07,581.91,587.62,574520.0
2025-11-21 05:00:00+00:00,587.23,596.48,580.54,592.69,511055.0
2025-11-24 05:00:00+00:00,597.52,614.98,596.21,611.58,697749.0
2025-11-25 05:00:00+00:00,622.45,635.37,617.0,634.57,1091258.0
2025-11-26 05:00:00+00:00,635.56,636.52,630.12,632.05,427973.0
2025-11-28 05:00:00+00:00,634.52,646.34,633.96,646.25,194380.0
2025-12-01 05:00:00+00:00,636.82,643.55,636.23,639.23,363103.0
2025-12-02 05:00:00+00:00,640.84,646.07,636.46,645.55,268738.0
2025-12-03 05:00:00+00:00,641.27,647.14,637.19,637.82,265265.0
2025-12-04 05:00:00+00:00,674.2,674.2,658.4,659.85,717335.0
2025-12-05 05:00:00+00:00,662.26,672.92,660.8,671.57,433287.0
2025-12-08 05:00:00+00:00,667.85,674.87,663.98,665.04,309013.0
2025-12-09 05:00:00+00:00,662.45,662.45,651.85,655.22,285999.0
2025-12-10 05:00:00+00:00,647.94,652.8,641.79,648.32,570352.0
2025-12-11 05:00:00+00:00,642.13,653.51,639.48,651.09,330589.0
2025-12-12 05:00:00+00:00,648.53,650.31,637.01,642.5,473240.0
2025-12-15 05:00:00+00:00,644.62,651.81,637.66,646.44,518468.0
2025-12-16 05:00:00+00:00,642.77,661.32,642.66,656.13,444538.0
2025-12-17 05:00:00+00:00,654.26,659.97,648.05,648.28,369152.0
2025-12-18 05:00:00+00:00,655.82,669.26,655.5,663.01,307231.0
2025-12-19 05:00:00+00:00,665.32,668.88,657.55,657.55,511536.0
2025-12-22 05:00:00+00:00,660.47,671.9,655.53,660.12,407914.0
2025-12-23 05:00:00+00:00,658.03,664.8,658.03,663.88,128404.0
2025-12-24 05:00:00+00:00,661.41,666.99,661.41,666.59,78018.0
2025-12-26 05:00:00+00:00,666.67,667.54,660.17,662.08,125440.0
2025-12-29 05:00:00+00:00,656.99,658.88,653.28,657.29,222552.0
2025-12-30 05:00:00+00:00,657.5,670.75,656.75,665.0,201820.0
2025-12-31 05:00:00+00:00,662.67,663.71,658.32,658.93,143930.0
2026-01-02 05:00:00+00:00,662.05,662.99,642.43,649.45,274209.0
2026-01-05 05:00:00+00:00,650.04,663.33,646.97,657.57,309658.0
2026-01-06 05:00:00+00:00,658.8,664.24,650.83,659.54,284519.0
2026-01-07 05:00:00+00:00,654.62,657.84,643.82,647.63,418250.0
2026-01-08 05:00:00+00:00,644.61,645.83,634.65,644.84,239077.0
2026-01-09 05:00:00+00:00,644.67,653.67,641.74,651.8,420204.0
2026-01-12 05:00:00+00:00,650.68,652.76,640.16,640.77,370656.0
2026-01-13 05:00:00+00:00,639.86,639.96,623.07,629.78,383564.0
2026-01-14 05:00:00+00:00,624.92,627.33,613.76,614.25,571554.0
2026-01-15 05:00:00+00:00,616.95,622.92,613.25,619.66,257019.0
2026-01-16 05:00:00+00:00,621.75,627.86,619.06,619.16,210669.0
2026-01-20 05:00:00+00:00,605.77,609.98,598.94,603.24,437923.0
2026-01-21 05:00:00+00:00,605.54,617.04,599.15,612.0,346428.0
2026-01-22 05:00:00+00:00,628.23,647.03,625.57,646.51,901332.0
2026-01-23 05:00:00+00:00,643.37,665.14,643.37,657.31,629463.0
2026-01-26 05:00:00+00:00,664.15,674.03,660.5,671.01,339329.0
2026-01-27 05:00:00+00:00,673.46,675.32,663.72,671.82,469418.0
2026-01-28 05:00:00+00:00,673.04,676.35,666.16,666.16,454419.0
2026-01-29 05:00:00+00:00,736.33,742.61,711.31,736.83,1781246.0
2026-01-30 05:00:00+00:00,726.7,730.63,712.36,715.58,557685.0
2026-02-02 05:00:00+00:00,712.99,719.76,702.35,705.13,389059.0
2026-02-03 05:00:00+00:00,706.38,713.46,685.25,690.51,317059.0
2026-02-04 05:00:00+00:00,686.48,687.27,666.33,667.52,516987.0
2026-02-05 05:00:00+00:00,662.4,679.98,652.36,669.18,508891.0
2026-02-06 05:00:00+00:00,664.13,670.65,645.39,660.24,481641.0
2026-02-09 05:00:00+00:00,661.52,681.95,657.73,676.16,318301.0
2026-02-10 05:00:00+00:00,676.6,678.96,668.61,669.31,260448.0
2026-02-11 05:00:00+00:00,673.19,677.87,655.98,667.59,513097.0
2026-02-12 05:00:00+00:00,666.99,674.62,644.19,649.14,470399.0
2026-02-13 05:00:00+00:00,642.51,650.11,633.46,638.66,298247.0
2026-02-17 05:00:00+00:00,638.36,641.41,627.8,638.75,309402.0
2026-02-18 05:00:00+00:00,632.47,643.31,627.08,641.86,547943.0
2026-02-19 05:00:00+00:00,637.18,645.9,636.33,643.63,258313.0
2026-02-20 05:00:00+00:00,638.55,662.1,637.7,654.45,420536.0
2026-02-23 05:00:00+00:00,651.38,656.33,634.93,636.22,243867.0
2026-02-24 05:00:00+00:00,632.15,639.9,628.04,638.13,323071.0
2026-02-25 05:00:00+00:00,642.24,652.63,641.35,652.63,209507.0
2026-02-26 05:00:00+00:00,649.79,659.6,646.44,655.73,236756.0
