ts,open,high,low,close,volume
2025-10-24 04:00:00+00:00,811.83,829.93,811.64,821.84,108195.0
2025-10-27 04:00:00+00:00,820.65,822.32,809.05,822.28,79445.0
2025-10-28 04:00:00+00:00,820.01,822.4,810.59,817.61,89791.0
2025-10-29 04:00:00+00:00,822.32,826.17,805.85,808.26,126572.0
2025-10-30 04:00:00+00:00,834.93,848.78,808.93,840.44,201502.0
2025-10-31 04:00:00+00:00,833.39,865.37,832.19,858.76,178436.0
2025-11-03 05:00:00+00:00,861.4,896.64,859.98,891.89,272799.0
2025-11-04 05:00:00+00:00,886.11,910.55,879.52,903.23,226975.0
2025-11-05 05:00:00+00:00,904.61,950.71,904.61,921.75,322087.0
2025-11-06 05:00:00+00:00,923.28,945.07,912.21,932.59,259178.0
2025-11-07 05:00:00+00:00,927.21,927.21,896.84,919.76,167949.0
2025-11-10 05:00:00+00:00,933.86,976.66,933.86,961.86,175011.0
2025-11-11 05:00:00+00:00,961.88,994.95,961.88,983.61,174383.0
2025-11-12 05:00:00+00:00,988.09,1016.55,988.09,1012.77,164867.0
2025-11-13 05:00:00+00:00,1005.21,1027.73,1005.21,1017.76,139819.0
2025-11-14 05:00:00+00:00,1010.38,1029.4,1005.54,1021.38,165195.0
2025-11-17 05:00:00+00:00,999.36,1028.41,995.99,1017.83,95444.0
2025-11-18 05:00:00+00:00,1013.61,1037.07,1013.61,1026.78,99224.0
2025-11-19 05:00:00+00:00,1024.91,1051.79,1023.51,1045.62,142672.0
2025-11-20 05:00:00+00:00,1046.23,1052.14,1035.32,1039.53,112891.0
2025-11-21 05:00:00+00:00,1041.82,1062.39,1036.27,1055.68,150245.0
2025-11-24 05:00:00+00:00,1060.4,1070.88,1045.96,1064.46,165548.0
2025-11-25 05:00:00+00:00,1071.36,1107.29,1071.11,1106.0,164470.0
2025-11-26 05:00:00+00:00,1096.61,1106.53,1095.4,1101.32,81350.0
2025-11-28 05:00:00+00:00,1094.23,1094.77,1064.08,1071.42,103508.0
2025-12-01 05:00:00+00:00,1070.06,1079.97,1051.43,1054.51,118976.0
2025-12-02 05:00:00+00:00,1049.3,1063.66,1037.02,1042.44,129703.0
2025-12-03 05:00:00+00:00,1046.46,1047.58,1018.9,1029.87,148681.0
2025-12-04 05:00:00+00:00,1029.13,1029.13,1004.01,1010.55,135310.0
2025-12-05 05:00:00+00:00,1019.91,1023.74,1000.73,1006.78,98436.0
2025-12-08 05:00:00+00:00,1004.51,1005.63,985.97,994.11,138686.0
2025-12-09 05:00:00+00:00,1001.41,1007.13,976.26,978.77,99605.0
2025-12-10 05:00:00+00:00,980.56,999.29,974.74,989.7,117553.0
2025-12-11 05:00:00+00:00,1008.42,1028.05,984.31,1005.83,136394.0
2025-12-12 05:00:00+00:00,1004.8,1024.95,1000.95,1024.15,127188.0
2025-12-15 05:00:00+00:00,1029.43,1061.08,1029.43,1058.03,151608.0
2025-12-16 05:00:00+00:00,1061.4,1062.4,1032.97,1050.36,193716.0
2025-12-17 05:00:00+00:00,1055.91,1057.38,1033.13,1038.03,136186.0
2025-12-18 05:00:00+00:00,1036.55,1074.96,1036.02,1053.3,150430.0
2025-12-19 05:00:00+00:00,1055.43,1071.53,1055.43,1067.2,96647.0
2025-12-22 05:00:00+00:00,1071.87,1078.95,1059.72,1073.06,79421.0
2025-12-23 05:00:00+00:00,1065.81,1084.27,1063.66,1067.49,58632.0
2025-12-24 05:00:00+00:00,1072.35,1081.86,1069.2,1072.67,22949.0
2025-12-26 05:00:00+00:00,1076.82,1076.82,1065.08,1073.96,27162.0
2025-12-29 05:00:00+00:00,1076.31,1081.57,1070.84,1075.21,51319.0
2025-12-30 05:00:00+00:00,1075.79,1078.56,1069.01,1076.49,38197.0
2025-12-31 05:00:00+00:00,1074.99,1078.89,1070.86,1071.47,47134.0
2026-01-02 05:00:00+00:00,1067.74,1077.0,1049.37,1076.76,67637.0
2026-01-05 05:00:00+00:00,1073.42,1081.43,1032.04,1037.9,137956.0
2026-01-06 05:00:00+00:00,1040.77,1067.12,1037.09,1060.41,81585.0
2026-01-07 05:00:00+00:00,1074.24,1113.61,1072.68,1104.19,172817.0
2026-01-08 05:00:00+00:00,1108.39,1129.7,1066.72,1082.0,109391.0
2026-01-09 05:00:00+00:00,1082.83,1100.17,1059.65,1059.88,137951.0
2026-01-12 05:00:00+00:00,1056.37,1079.46,1056.37,1077.36,71638.0
2026-01-13 05:00:00+00:00,1081.15,1086.0,1066.13,1073.36,81619.0
2026-01-14 05:00:00+00:00,1076.68,1079.85,1057.85,1069.07,62224.0
2026-01-15 05:00:00+00:00,1061.63,1063.47,1009.29,1029.11,211342.0
