ts,open,high,low,close,volume
2024-08-26 00:00:00+00:00,6.918235778808594,6.944507326085879,6.891963813952594,6.918235778808594,1179896
2024-08-27 00:00:00+00:00,6.883206697851303,6.962021756427505,6.883206697851303,6.9532647132873535,1977497
2024-08-28 00:00:00+00:00,6.962021979797888,7.0933813893231,6.821905944430287,6.848177909851074,5206671
2024-08-29 00:00:00+00:00,6.77811979761454,6.7868772590317334,6.594217701219673,6.629246711730957,4806425
2024-08-30 00:00:00+00:00,6.629246436024533,6.690546993080454,6.611731931497309,6.646760940551758,8175237
2024-09-02 00:00:00+00:00,6.690547348479552,6.690547348479552,6.57670327179461,6.594217777252197,2475844
2024-09-03 00:00:00+00:00,6.58546028505412,6.5942177465314895,6.462858747422178,6.471615791320801,3878475
2024-09-04 00:00:00+00:00,6.471615539209494,6.497887505039392,6.366528511047363,6.366528511047363,3686941
2024-09-05 00:00:00+00:00,6.36652886474799,6.42782984337092,6.305227886125062,6.313985347747803,3173000
2024-09-06 00:00:00+00:00,6.313985071667699,6.4278295623129456,6.313985071667699,6.3314995765686035,2478356
2024-09-09 00:00:00+00:00,6.331500019614639,6.480373530479103,6.331500019614639,6.4541015625,3626032
2024-09-10 00:00:00+00:00,6.445343843998749,6.462858348293091,6.379664139710925,6.392800331115723,2784220
2024-09-11 00:00:00+00:00,6.401557891495213,6.5241594314575195,6.39280084743014,6.5241594314575195,2645978
2024-09-12 00:00:00+00:00,6.559188348758274,6.611732282709784,6.528538068602184,6.594217777252197,2804782
2024-09-13 00:00:00+00:00,6.576703142237728,6.620489196229764,6.559188219546424,6.585460186004639,2348334
2024-09-16 00:00:00+00:00,6.620489250313764,6.699304732753524,6.620489250313764,6.629246711730957,2241973
2024-09-17 00:00:00+00:00,6.681790222030144,6.699304727271453,6.655518255378808,6.673032760620117,1851719
2024-09-18 00:00:00+00:00,6.655518454746156,6.7343339394823545,6.638003948980196,6.690547466278076,2223979
2024-09-19 00:00:00+00:00,6.786877053320751,6.786877053320751,6.611732006072998,6.611732006072998,4208955
2024-09-20 00:00:00+00:00,6.638003554370796,6.690547068545121,6.602974544921245,6.611732006072998,6182889
2024-09-23 00:00:00+00:00,6.611732006072998,6.655518059095571,6.5679455354716945,6.611732006072998,1989411
2024-09-24 00:00:00+00:00,6.629246306001707,6.7080613660390105,6.602974340936793,6.638003349304199,2133389
2024-09-25 00:00:00+00:00,6.655518184892437,6.725576205115715,6.620489174780799,6.664275646209717,2780061
2024-09-26 00:00:00+00:00,6.725576453437552,6.830663905231248,6.690547442032572,6.769362926483154,3132826
2024-09-27 00:00:00+00:00,6.795634746551514,6.839420801069432,6.786877285100682,6.795634746551514,1894565
