ts,open,high,low,close,volume
2024-08-26 00:00:00+00:00,6.297481764792129,6.4314703941345215,6.270683783359972,6.4314703941345215,4330189
2024-08-27 00:00:00+00:00,6.3957402979580795,6.493998999311701,6.360009938545759,6.4225382804870605,4244197
2024-08-28 00:00:00+00:00,6.413605203024835,6.422538005465141,6.2974817528771005,6.324279308319092,5533625
2024-08-29 00:00:00+00:00,6.297481542117214,6.377874631692108,6.2617511854307155,6.333211898803711,5284111
2024-08-30 00:00:00+00:00,6.360010150434159,6.458268855061342,6.342144970132807,6.449336051940918,7508086
2024-09-02 00:00:00+00:00,6.3778753821055805,6.511864448414671,6.3600102016603355,6.485066890716553,3750853
2024-09-03 00:00:00+00:00,6.476133824643955,6.520796986913844,6.440403465203836,6.493999004364014,2917311
2024-09-04 00:00:00+00:00,6.467201230216223,6.476134033333849,6.3466113697047515,6.395740509033203,3670549
2024-09-05 00:00:00+00:00,6.449335635114101,6.556527135933817,6.413605276820685,6.538661956787109,4663238
2024-09-06 00:00:00+00:00,6.511864192686719,6.6815836132212345,6.511864192686719,6.619055271148682,3480566
2024-09-09 00:00:00+00:00,6.538661766081426,6.72177995347925,6.5297289637988705,6.708381175994873,3221548
2024-09-10 00:00:00+00:00,6.779842317278326,6.806639873933945,6.627988076431539,6.654785633087158,3544860
2024-09-11 00:00:00+00:00,6.681583400954747,6.72624656186474,6.632454264705329,6.645853042602539,2977482
2024-09-12 00:00:00+00:00,6.690515582962903,6.815572259497515,6.654785225650002,6.7977070808410645,2777887
2024-09-13 00:00:00+00:00,6.8334379185598735,6.922763818121937,6.8066399357215115,6.815572738647461,5271311
2024-09-16 00:00:00+00:00,6.806639932530093,6.824505112434129,6.761977195739746,6.761977195739746,2894082
2024-09-17 00:00:00+00:00,6.761976474347459,6.949561056297376,6.7530436723786815,6.8780999183654785,3687179
2024-09-18 00:00:00+00:00,6.8423700297626056,6.8781003881995275,6.78430809081774,6.806639671325684,3583710
2024-09-19 00:00:00+00:00,6.690516053321086,6.8334379185598735,6.654785693496261,6.815572738647461,7211775
2024-09-20 00:00:00+00:00,6.806639733339448,6.976359150430839,6.797707356618573,6.93169641494751,20140369
2024-09-23 00:00:00+00:00,6.833437426374455,6.887032962251419,6.708381175994873,6.708381175994873,3832195
2024-09-24 00:00:00+00:00,6.753044131928737,6.8423700279980055,6.71731377350103,6.788774490356445,4290681
2024-09-25 00:00:00+00:00,6.842370301813654,6.931696627397023,6.824505121884878,6.922763824462891,5563965
2024-09-26 00:00:00+00:00,6.940628724844551,6.940628724844551,6.761976932752331,6.770909309387207,5082934
2024-09-27 00:00:00+00:00,6.797707556615827,6.878100653226878,6.779842376708984,6.779842376708984,2515211
2024-09-30 00:00:00+00:00,6.815572470379997,6.895965563851761,6.726246574333887,6.770909309387207,5511487
2024-10-01 00:00:00+00:00,6.753044391751371,6.788774751553801,6.699448852047728,6.744112014770508,3511831
2024-10-02 00:00:00+00:00,6.744111753543109,6.851302828798441,6.735178950968763,6.770909309387207,2941753
2024-10-03 00:00:00+00:00,6.842369837196141,6.994224069249124,6.815572282092354,6.976358890533447,3483644
2024-10-04 00:00:00+00:00,6.976358886003122,7.003156867028965,6.922763349890896,6.940628528594971,3132781
2024-10-07 00:00:00+00:00,6.89596557094697,6.904898373530507,6.726246581254474,6.84237003326416,3792203
2024-10-08 00:00:00+00:00,6.788774755809099,6.878100655371162,6.753044395984273,6.815572738647461,2411702
2024-10-09 00:00:00+00:00,6.8423698145124625,6.8691677954668675,6.7977070808410645,6.7977070808410645,2574894
2024-10-10 00:00:00+00:00,6.83343791427658,6.873634675539185,6.726246834869293,6.744112014770508,3061191
2024-10-11 00:00:00+00:00,6.681583404541016,6.694982182445417,6.574392329426861,6.681583404541016,6071926
