ts,open,high,low,close,volume
2024-08-26 00:00:00+00:00,5.070147046664406,5.079299146173491,4.6583121694702845,4.713223457336426,10024710
2024-08-27 00:00:00+00:00,4.777286421057096,4.813894382794952,4.713223469907129,4.7589826583862305,7880107
2024-08-28 00:00:00+00:00,4.758983020105313,4.823046412520711,4.740679256043221,4.813894748687744,5360292
2024-08-29 00:00:00+00:00,4.80474218599936,4.859653472900391,4.7955900866511305,4.859653472900391,4797898
2024-08-30 00:00:00+00:00,4.896260942481844,4.900836992104538,4.832197993348576,4.887109279632568,11187475
2024-09-02 00:00:00+00:00,4.823046412520711,4.827622462635273,4.768135120334437,4.813894748687744,86472392
2024-09-03 00:00:00+00:00,4.8092518130712305,4.846388858522861,4.734977722167969,4.734977722167969,10376371
2024-09-04 00:00:00+00:00,4.716408760882931,4.725693242736765,4.604997634887695,4.604997634887695,7196881
2024-09-05 00:00:00+00:00,4.595713601351479,4.669988135302338,4.567861038489848,4.632850646972656,18624024
2024-09-06 00:00:00+00:00,4.632851118566235,4.697841176373105,4.623567077570139,4.679272651672363,6429579
2024-09-09 00:00:00+00:00,4.61428165952113,4.632850180461938,4.567860578523341,4.595713138580322,3945814
2024-09-10 00:00:00+00:00,4.632850646972656,4.669988135302338,4.6142821241620675,4.632850646972656,5887855
2024-09-11 00:00:00+00:00,4.632850646972656,4.6514196124917495,4.595713601351479,4.632850646972656,5748747
2024-09-12 00:00:00+00:00,4.669988141251678,4.7256937097544105,4.651419618417434,4.707125186920166,7351686
2024-09-13 00:00:00+00:00,4.734977722167969,4.7442622048851275,4.697840676716337,4.734977722167969,3963564
2024-09-16 00:00:00+00:00,4.744262239729151,4.753546279805994,4.6792721883572295,4.688556671142578,4078887
2024-09-17 00:00:00+00:00,4.707125186920166,4.7256937097544105,4.660703658480303,4.707125186920166,2781503
2024-09-18 00:00:00+00:00,4.688556671142578,4.744262239729151,4.674629946964555,4.688556671142578,4156296
2024-09-19 00:00:00+00:00,4.70712566007775,4.70712566007775,4.64213560227088,4.679272651672363,4149034
2024-09-20 00:00:00+00:00,4.688556643614876,4.7349777291435515,4.6792721608840395,4.716409206390381,19658675
2024-09-23 00:00:00+00:00,4.6792721824854375,4.688556665259136,4.586429568290986,4.614282131195068,4162904
2024-09-24 00:00:00+00:00,4.660703673288926,4.669988156089801,4.577145098915082,4.623566627502441,4984932
2024-09-25 00:00:00+00:00,4.642135156773771,4.660703679692526,4.604998110936261,4.651419639587402,2759298
2024-09-26 00:00:00+00:00,4.6792721471508605,4.762830720649145,4.660703624452187,4.753546237945557,4631113
2024-09-27 00:00:00+00:00,4.744262226544692,4.744262226544692,4.54929251567926,4.632850646972656,14973630
2024-09-30 00:00:00+00:00,4.651419618993598,4.6931984633444435,4.651419618993598,4.660703659057617,7115525
2024-10-01 00:00:00+00:00,4.6607036654950385,4.734977756943803,4.6607036654950385,4.688556671142578,4498548
2024-10-02 00:00:00+00:00,4.669988148931452,4.679272189009589,4.642135143280029,4.642135143280029,3714907
2024-10-03 00:00:00+00:00,4.549292550045547,4.623566641848984,4.49358698119297,4.586429595947266,6514296
2024-10-04 00:00:00+00:00,4.567861544487483,4.5864300693549716,4.535366736646519,4.558577060699463,4152943
2024-10-07 00:00:00+00:00,4.558576590166723,4.604998118898124,4.540008067215864,4.586429595947266,2101857
2024-10-08 00:00:00+00:00,4.577145598111748,4.632851172866886,4.567861557006836,4.567861557006836,2956887
2024-10-09 00:00:00+00:00,4.586429595947266,4.604998118898124,4.567861072996407,4.586429595947266,3300719
2024-10-10 00:00:00+00:00,4.586429595947266,4.623566641848984,4.577145113117582,4.586429595947266,4585358
2024-10-11 00:00:00+00:00,4.567861059546055,4.595713622536076,4.55857657674371,4.577145099639893,2452894
2024-10-14 00:00:00+00:00,4.577145607308503,4.586430091140625,4.53536675818962,4.549293041229248,2847062
2024-10-15 00:00:00+00:00,4.549293041229248,4.577145607308503,4.530724516273559,4.549293041229248,6280972
2024-10-16 00:00:00+00:00,4.530723567941743,4.549292089010829,4.465733522845708,4.484302043914795,5716478
2024-10-17 00:00:00+00:00,4.53072406325746,4.535366304709354,4.46573401105647,4.493587017059326,5578095
2024-10-18 00:00:00+00:00,4.4750184952073955,4.493587018311637,4.447165489196777,4.447165489196777,4851722
2024-10-21 00:00:00+00:00,4.456450471749822,4.479660796201027,4.4285974626163895,4.437881946563721,3392619
2024-10-22 00:00:00+00:00,4.419312940578828,4.428596980807542,4.3914599344756615,4.410028457641602,4534543
2024-10-23 00:00:00+00:00,4.410028470983659,4.451807758910551,4.400743988018343,4.419312953948975,4423615
2024-10-24 00:00:00+00:00,4.428597450256348,4.465734500524901,4.419313409043489,4.428597450256348,6628052
2024-10-25 00:00:00+00:00,4.419312948014041,4.447165511455554,4.391459941864014,4.391459941864014,3318727
2024-10-28 00:00:00+00:00,4.400743974704375,4.428596980807542,4.377533652778335,4.410028457641602,3503400
2024-10-29 00:00:00+00:00,4.391459947761542,4.437881477171092,4.391459947761542,4.419312953948975,5179633
2024-10-30 00:00:00+00:00,4.410028451621787,4.42859697476238,4.3728914053406,4.382175445556641,5011070
2024-10-31 00:00:00+00:00,4.382174993958009,4.410027997152804,4.331111671260762,4.35432243347168,6540323
2024-11-01 00:00:00+00:00,4.33575439453125,4.354322917823756,4.298617347946236,4.33575439453125,5194542
2024-11-04 00:00:00+00:00,4.354322889547347,4.400743976122903,4.3496806480772365,4.363606929779053,4849935
2024-11-05 00:00:00+00:00,4.363606472730967,4.372890954698722,4.3357539122446385,4.35432243347168,3688960
2024-11-06 00:00:00+00:00,4.372891398024195,4.419312927152266,4.358965116369179,4.4007439613342285,3000704
2024-11-07 00:00:00+00:00,4.410028465061194,4.4285969882583744,4.377533660143257,4.391459941864014,8600958
2024-11-08 00:00:00+00:00,4.400743982108347,4.419312948014041,4.363606935713986,4.391459941864014,6565202
2024-11-11 00:00:00+00:00,4.326469466216319,4.345037987597607,4.131499770358561,4.177921295166016,11177257
2024-11-12 00:00:00+00:00,4.112931294736516,4.145426539546655,4.001520165209261,4.0293731689453125,10772777
2024-11-13 00:00:00+00:00,4.029373670142318,4.085079241834929,3.973668098449707,3.973668098449707,12659244
2024-11-14 00:00:00+00:00,4.038657692383997,4.066510699457996,3.9365305900573726,3.936530590057373,8490418
2024-11-15 00:00:00+00:00,3.982951893079041,4.020088938580735,3.9736678530578686,3.992236375808716,4704376
2024-11-18 00:00:00+00:00,3.9922361004027342,4.057225704193115,3.9736675789328437,4.057225704193115,7989406
2024-11-19 00:00:00+00:00,4.020089125958858,4.09900546200541,4.020089125958858,4.075794696807861,7034987
2024-11-20 00:00:00+00:00,4.103647724761947,4.103647724761947,4.052583952522139,4.0665106773376465,4163629
2024-11-21 00:00:00+00:00,4.066510717937392,4.075794758531896,3.973668098449707,3.973668098449707,5808994
2024-11-22 00:00:00+00:00,4.020088692620874,4.047941696397275,3.9736676099381745,4.010804653167725,6294195
2024-11-25 00:00:00+00:00,4.047941930262012,4.057225970251535,3.9829518795013428,3.9829518795013428,11415995
2024-11-26 00:00:00+00:00,3.9829520560554763,4.1454269688049985,3.9829520560554763,4.131500244140625,7630080
2024-11-27 00:00:00+00:00,4.1315002597470185,4.145426984463999,4.085079172149318,4.094363212585449,5400512
2024-11-28 00:00:00+00:00,4.122216240467402,4.131500280951182,4.0757947099229295,4.085079193115234,3194244
2024-11-29 00:00:00+00:00,4.085078707752188,4.085078707752188,4.038657182723225,4.057225704193115,3911828
2024-12-02 00:00:00+00:00,4.085079201049797,4.103647724761947,4.0665106773376465,4.0665106773376465,3233356
2024-12-03 00:00:00+00:00,4.085079193115234,4.145427005739639,4.06651066943915,4.085079193115234,6416774
2024-12-04 00:00:00+00:00,4.103647716791318,4.11757399887125,4.0757947099229295,4.085079193115234,4181503
2024-12-05 00:00:00+00:00,4.075794245710497,4.085078727845347,4.038657202588051,4.0479416847229,6579432
2024-12-06 00:00:00+00:00,4.066510192013857,4.075794231407651,4.020088666919465,4.038657188415527,4985909
2024-12-09 00:00:00+00:00,4.020088924876439,4.029373407574464,3.959741115464782,3.9829518795013428,9760919
2024-12-10 00:00:00+00:00,3.992236622347244,3.992236622347244,3.9086780434540622,3.973668098449707,6363670
2024-12-11 00:00:00+00:00,3.9643836151466734,4.006162904593264,3.9086780434540622,3.973668098449707,4882240
2024-12-12 00:00:00+00:00,3.95509957455217,3.9829521390442104,3.936530607946102,3.973668098449707,4189130
2024-12-13 00:00:00+00:00,3.9458150993500243,3.982952147221342,3.936530616027929,3.955099582672119,5035403
2024-12-16 00:00:00+00:00,3.9365306030732055,3.9736680935308386,3.9365306030732055,3.945815086364746,5082917
2024-12-17 00:00:00+00:00,3.92724609375,3.955099097591671,3.908677572091712,3.92724609375,5828824
2024-12-18 00:00:00+00:00,3.92724609375,3.9458146154082883,3.8808245682500413,3.92724609375,7214189
2024-12-19 00:00:00+00:00,3.85297223455197,3.92724632556941,3.85297223455197,3.899393320083618,6052312
2024-12-20 00:00:00+00:00,3.8901093006134038,3.8993933406853825,3.843687772127992,3.8901093006134033,22386516
2024-12-23 00:00:00+00:00,3.908677816390991,3.9365303792650193,3.8901092935721375,3.908677816390991,3813535
2024-12-24 00:00:00+00:00,3.9365303792650193,3.9365303792650193,3.908677816390991,3.908677816390991,1615114
2024-12-27 00:00:00+00:00,3.9179616115666174,3.9458146154082883,3.9179616115666174,3.92724609375,1958470
2024-12-30 00:00:00+00:00,3.908677816390991,3.927246339209845,3.8901092935721375,3.908677816390991,3011841
2024-12-31 00:00:00+00:00,3.89010928006069,3.9179618428379785,3.87154075730633,3.899393320083618,2247863
2025-01-02 00:00:00+00:00,3.8993933406853825,3.917961863537846,3.8808248178329188,3.8901093006134033,2255216
2025-01-03 00:00:00+00:00,3.89010928006069,3.90867780281505,3.8808247973292582,3.899393320083618,2568821
2025-01-06 00:00:00+00:00,3.908677852453921,3.927246375444095,3.8158352375030518,3.8158352375030518,5329369
2025-01-07 00:00:00+00:00,3.8436877657069983,3.8901092941148616,3.8436877657069983,3.8622562885284424,4866522
2025-01-08 00:00:00+00:00,3.85297224793443,3.9318885805916843,3.85297224793443,3.908677816390991,4261513
2025-01-09 00:00:00+00:00,3.899393596296687,3.899393596296687,3.8251195000180505,3.8529725074768066,4427740
2025-01-10 00:00:00+00:00,3.8529722908017936,3.8529722908017936,3.7879822388584876,3.797266721725464,6062718
2025-01-13 00:00:00+00:00,3.797266693992773,3.8529722626622664,3.7879822111936043,3.8251192569732666,4501290
2025-01-14 00:00:00+00:00,3.834403732056013,3.8901093006134038,3.8158352092035495,3.8901093006134033,4459993
2025-01-15 00:00:00+00:00,3.8901095425418304,3.904035824870136,3.834403970520074,3.8436880111694336,4382392
2025-01-16 00:00:00+00:00,3.87154075730633,3.9179618428379785,3.85297223455197,3.899393320083618,5443947
2025-01-17 00:00:00+00:00,3.917961863537846,3.922604104928088,3.8808248178329188,3.8901093006134033,5622083
2025-01-20 00:00:00+00:00,3.9086775697121654,3.9086775697121654,3.866898285329332,3.880824565887451,3762735
2025-01-21 00:00:00+00:00,3.8715405264181975,3.9179616091814187,3.862256044240467,3.880824565887451,3138504
2025-01-22 00:00:00+00:00,3.8993930875344347,3.9272460913591494,3.880824565887451,3.880824565887451,3443522
2025-01-23 00:00:00+00:00,3.88082482564276,3.8901093084419287,3.8251192569732666,3.8251192569732666,4527097
2025-01-24 00:00:00+00:00,3.8344037256505286,3.8622562885284424,3.8251192428855543,3.8622562885284424,3155561
2025-01-28 00:00:00+00:00,3.8622562885284424,3.8901092941148616,3.8344037256505286,3.8622562885284424,4389031
2025-01-29 00:00:00+00:00,3.862256046591753,3.959740895974885,3.8529720071168474,3.92724609375,4298125
2025-01-30 00:00:00+00:00,3.9179616115666174,3.955099097591671,3.908677572091712,3.92724609375,3079578
2025-01-31 00:00:00+00:00,3.92724609375,3.973667619249959,3.908677572091712,3.92724609375,4738595
2025-02-03 00:00:00+00:00,3.890109564028662,3.899393604729301,3.8297617499946313,3.8344039916992188,3657620
2025-02-04 00:00:00+00:00,3.852972515809033,3.8854673223240743,3.8344039916992188,3.8344039916992188,4894283
2025-02-05 00:00:00+00:00,3.8436878006340582,3.862256323624232,3.8111929960783812,3.8158352375030518,4748206
2025-02-06 00:00:00+00:00,3.8251192428855543,3.8622562885284424,3.8065507200641098,3.8622562885284424,3759561
2025-02-07 00:00:00+00:00,3.8622562745748983,3.899393320083618,3.85297223455197,3.899393320083618,2291628
2025-02-10 00:00:00+00:00,3.8715410036073887,3.982952147221342,3.8622565202852934,3.955099582672119,3000829
2025-02-11 00:00:00+00:00,3.955099097591671,3.982951658724865,3.908677572091712,3.92724609375,3091126
2025-02-12 00:00:00+00:00,3.9365306030732055,3.964383610239298,3.8715409908665395,3.945815086364746,6196763
2025-02-13 00:00:00+00:00,3.9179620791986536,4.001520657988402,3.8993935553241017,3.945815086364746,6197949
2025-02-14 00:00:00+00:00,3.982952083876322,4.103647708892822,3.9458150365956333,4.103647708892822,4745196
2025-02-17 00:00:00+00:00,4.1036476879445205,4.150068775454149,4.029373593762298,4.112931728363037,6258790
2025-02-18 00:00:00+00:00,4.10364768022892,4.196490297782138,4.094363197119338,4.131500244140625,6261692
2025-02-19 00:00:00+00:00,4.131499790072677,4.15935279363175,4.038657182723225,4.057225704193115,4144502
2025-02-20 00:00:00+00:00,4.010805070216742,4.112931728363037,4.010805070216742,4.112931728363037,5570623
2025-02-21 00:00:00+00:00,4.122216203739564,4.131500244140625,4.047942109696989,4.131500244140625,5671222
2025-02-24 00:00:00+00:00,4.1315002597470185,4.1315002597470185,4.066510648568534,4.094363212585449,5766407
2025-02-25 00:00:00+00:00,4.103647716791318,4.163995529415723,4.0479421457630655,4.085079193115234,5572847
2025-02-26 00:00:00+00:00,4.131500272999077,4.140784756173511,4.066510661612134,4.103647708892822,7330086
2025-02-27 00:00:00+00:00,4.075794192269853,4.2429113268381435,4.075794192269853,4.168636798858643,9062477
2025-02-28 00:00:00+00:00,3.973667637357439,4.0618680049591065,3.815834981188529,3.8715405464172363,146524557
2025-03-03 00:00:00+00:00,3.890109050433424,3.982951658724865,3.8715405287751357,3.92724609375,7777102
2025-03-04 00:00:00+00:00,3.843687996349635,3.973668106607778,3.843687996349635,3.955099582672119,6007374
2025-03-05 00:00:00+00:00,3.94581484832377,3.94581484832377,3.8483299931862542,3.899393320083618,7041123
2025-03-06 00:00:00+00:00,3.9086780306324536,3.973668085414912,3.8901095067958265,3.964383602142334,7522001
2025-03-07 00:00:00+00:00,3.9596013283687395,3.988294293209176,3.921344345954294,3.969165802001953,6506435
2025-03-10 00:00:00+00:00,3.969165469692171,4.026550938509366,3.935690270837767,3.978729486465454,6083472
2025-03-11 00:00:00+00:00,3.950037384530174,3.969165876094469,3.873523418272995,3.959601402282715,7593694
2025-03-12 00:00:00+00:00,3.9022157893562404,3.92134428024292,3.8352662992824595,3.92134428024292,8867682
2025-03-13 00:00:00+00:00,3.930908892965879,3.9787298938470097,3.9213444191541256,3.959601402282715,6845846
2025-03-14 00:00:00+00:00,3.9596011877242363,3.9596011877242363,3.9022157161408924,3.930908679962158,4146703
2025-03-17 00:00:00+00:00,3.9404728412628174,3.9691658061331174,3.9213443500356853,3.9404728412628174,2866545
2025-03-18 00:00:00+00:00,3.9309085396706576,3.9404725565636207,3.8639585971832275,3.8639585971832275,7277861
2025-03-19 00:00:00+00:00,3.8543945455958326,3.87352303526875,3.7396233795287426,3.75875186920166,11124597
2025-03-20 00:00:00+00:00,3.7778805141504606,3.8065732498391465,3.7491877784617746,3.7683162689208984,16941234
2025-03-21 00:00:00+00:00,3.768316311873285,3.8735232386272394,3.758752066534707,3.844830274581909,17126096
2025-03-24 00:00:00+00:00,3.835266055922915,3.8448300727297897,3.7491876243652014,3.75875186920166,3808999
2025-03-25 00:00:00+00:00,3.758751981779504,3.7683162269024204,3.663109302520752,3.663109302520752,6875318
